id,name,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg
7d6ceff6747f2de2,Jose Delgado,,10,1,0,180.34,65.77,187.96,Switch,"Apr 21, 1998",7.13,49,3.67,55,4.58,60,71,0.0
cf9d24e4bd0cf2ce,Mark Bocek,,12,5,0,172.72,70.31,190.5,Orthodox,"Oct 24, 1981",2.34,43,2.32,60,3.65,36,31,1.3
369ea36e450ae62a,Armen Petrosyan,Superman,9,5,0,190.5,83.91,180.34,Orthodox,"Nov 03, 1990",5.84,53,3.31,53,0.17,33,41,0.0
cc900c6a71ed23f3,Clay Collard,Cassius,14,7,0,180.34,65.77,185.42,Orthodox,"Mar 10, 1993",4.22,32,5.0,50,2.81,39,71,0.5
7f6ef4e1227600bc,Wagner Prado,Caldeirao,12,3,0,182.88,92.99,187.96,Southpaw,"Dec 30, 1986",1.72,40,3.06,50,0.0,0,22,0.0
b9e871af730f826c,Ronald Jhun,The Machine Gun,24,26,2,180.34,77.11,,Orthodox,"Sep 21, 1970",1.45,57,3.01,50,1.81,100,100,0.0
13e62d766b709aa6,Steve Nelmark,The Sandman,2,1,0,182.88,108.86,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
a7de976620f2ed13,Shane Howell,,13,10,0,172.72,56.7,,Orthodox,"Nov 28, 1983",1.27,32,2.55,42,0.0,0,20,0.0
47cd337b86b1af92,Zak Ottow,The Barbarian,17,7,0,180.34,77.11,182.88,Orthodox,"Dec 22, 1986",2.63,36,2.73,58,0.97,29,57,0.4
b7f38813485745da,Michael Kuiper,,15,5,0,182.88,83.91,185.42,Orthodox,"Jun 07, 1989",3.28,54,3.62,54,2.3,55,79,0.0
04c15b52c3cc1cab,Nate Mohr,,9,7,0,175.26,70.31,182.88,Orthodox,"Mar 03, 1983",3.79,41,2.5,74,0.45,50,71,0.0
c549573c0df4d676,Maki Pitolo,Coconut Bombz,13,9,0,177.8,83.91,190.5,Orthodox,"Nov 24, 1990",4.1,44,3.93,55,2.24,52,50,0.8
82e7929bf6c2b689,Diego Sanchez,Nightmare,31,13,0,177.8,77.11,182.88,Southpaw,"Dec 31, 1981",2.69,37,3.02,56,1.51,24,46,0.8
253076a23d03dcd0,Allan Nascimento,Puro Osso,21,6,0,172.72,56.7,175.26,Orthodox,"Sep 11, 1991",2.64,60,1.96,50,1.42,24,30,0.9
e99821959a840bb8,Lara Procopio,,7,2,0,162.56,56.7,170.18,Orthodox,"Nov 14, 1995",5.64,58,6.5,47,3.15,47,50,0.3
3f7dab21b6c971bc,Dequan Townsend,The Tarantula,21,12,0,190.5,92.99,200.66,Orthodox,"May 11, 1986",1.23,34,3.92,38,0.0,0,46,0.0
68b8ebdfce9dbb61,Charalampos Grigoriou,Ferocious,8,5,0,170.18,61.23,170.18,Orthodox,"Mar 31, 1992",2.62,48,3.97,46,2.62,80,90,0.0
02f8fedc18cbd26c,Emily Ducote,Gordinha,13,9,0,157.48,52.16,160.02,Orthodox,"Jan 01, 1994",7.45,52,7.84,57,0.2,14,94,0.0
bc8f6b42767e28df,Naoyuki Kotani,,34,14,7,172.72,70.31,167.64,Southpaw,"Dec 08, 1981",1.02,31,2.89,50,0.83,16,46,0.8
df05aa15b2d66f57,Chris Tuchscherer,The Crowbar,21,4,0,187.96,117.03,193.04,Orthodox,"Sep 08, 1975",1.35,31,3.17,47,1.19,18,0,0.6
3dd92ff9fb0412b3,Ali Bagautinov,Puncher,15,6,0,162.56,56.7,165.1,Orthodox,"Jun 10, 1985",2.85,42,3.09,52,2.51,36,65,0.3
ebc5af72ad5a28cb,Nick Agallar,,24,6,0,172.72,70.31,,Orthodox,"Jan 13, 1979",0.69,11,4.56,42,0.0,0,0,0.0
85980f5da429c0a6,Shane del Rosario,,11,2,0,193.04,113.4,,Southpaw,"Sep 23, 1983",3.93,60,2.97,54,1.2,40,16,2.4
e92901944ce91909,Askar Mozharov,,19,13,0,190.5,92.99,187.96,Orthodox,"Oct 26, 1994",0.43,18,4.07,13,0.0,0,33,0.0
d023ae89a2a4a41e,Matthew Riddle,Deep Waters,8,3,0,185.42,77.11,193.04,Southpaw,"Jan 14, 1986",3.01,42,2.74,54,3.51,50,89,0.5
2ebfbe72ed703925,Tristan Connelly,Boondock,14,8,0,177.8,65.77,172.72,Orthodox,"Dec 12, 1985",3.31,51,2.96,50,0.33,14,60,0.3
7dcf06c1967801c1,Adriano Martins,,28,9,0,177.8,70.31,182.88,Southpaw,"Dec 16, 1982",1.8,38,2.14,65,0.83,80,81,0.4
595db60957de51d3,Michel Pereira,Demolidor,31,13,0,185.42,83.91,185.42,Orthodox,"Oct 06, 1993",4.5,52,4.33,51,1.14,52,76,0.7
f2f140ce7532e327,Gabriel Santos,Mosquitinho,12,2,0,175.26,65.77,177.8,Orthodox,"Nov 28, 1996",4.35,60,4.31,45,3.8,54,87,1.2
e5010b1b94ca5755,Paul Felder,The Irish Dragon,17,6,0,180.34,70.31,177.8,Orthodox,"Apr 25, 1984",3.7,44,3.44,48,0.29,28,64,0.2
fa8b9e6b0c2269f8,Jason Dent,Dynamite,22,13,0,177.8,70.31,180.34,Orthodox,"Jun 12, 1980",2.01,39,3.7,62,0.0,0,26,1.4
41e77dc504a192c6,Chris Condo,,0,1,0,182.88,151.95,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
bd532e9a2b93870c,Melissa Mullins,No Mess,7,2,0,170.18,61.23,172.72,Orthodox,"Jul 23, 1991",3.71,50,4.39,52,2.03,42,85,0.0
e76d9f656ceb82ab,Aleksandra Albu,Stitch,3,2,0,157.48,52.16,160.02,Orthodox,"Jul 14, 1990",4.83,47,5.56,38,2.27,50,77,0.4
31ee470ef5dc8d7f,Thiago Alves,Pitbull,23,15,0,175.26,77.11,177.8,Orthodox,"Oct 03, 1983",3.73,41,3.42,62,0.71,60,63,0.3
c2e3e67b5911bfb7,Diego Brandao,DB,22,11,0,170.18,65.77,162.56,Orthodox,"May 27, 1987",2.94,47,3.38,62,3.21,68,80,0.6
8ef4a91ac694b7ce,Shayna Baszler,The Queen of Spades,15,11,0,170.18,61.23,,Orthodox,"Aug 08, 1980",2.49,30,6.36,51,0.67,18,44,1.3
cc7040fe76f0ef91,Devin Clark,Brown Bear,14,9,0,182.88,92.99,190.5,Orthodox,"Apr 12, 1990",3.03,54,3.24,44,2.17,32,58,0.1
2f732dd9210d301f,Tito Ortiz,The People's Champ,19,12,1,190.5,92.99,187.96,Orthodox,"Jan 23, 1975",2.59,46,2.88,60,2.47,35,54,0.6
8e6654e9f0461b8f,Cody Haddon,,8,1,0,170.18,61.23,175.26,Orthodox,"Sep 08, 1998",9.2,51,3.47,64,2.48,37,83,0.8
5331b25a60417ffb,Anthony Rocco Martin,,17,6,0,182.88,77.11,185.42,Orthodox,"Dec 11, 1989",2.68,37,2.59,58,0.71,27,68,1.0
d8022d5526b1d937,Chad Reiner,The Grinder,33,18,0,180.34,77.11,,Orthodox,"Jun 29, 1981",0.53,20,1.97,46,0.99,33,25,2.0
ea398c802d9998ee,Thomas Ramirez,,0,1,0,185.42,185.97,,Sideways,,0.0,0,0.0,0,0.0,0,0,0.0
2d447cc91bdaa545,Joachim Christensen,,14,6,0,190.5,92.99,193.04,Orthodox,"Nov 07, 1978",3.78,41,3.29,46,0.0,0,0,0.0
ad3f53c454cbbead,Josh Barnett,The Warmaster,35,8,0,190.5,113.4,198.12,Orthodox,"Nov 10, 1977",3.2,50,2.11,57,1.26,55,55,1.4
07a74004d964c7f4,Billy Elekana,Son of Susie,8,2,0,190.5,92.99,195.58,Southpaw,"May 28, 1995",2.34,57,3.18,49,0.64,25,0,0.0
f9ae6914f604aa9f,Rin Nakai,,19,2,1,154.94,61.23,,Orthodox,"Oct 22, 1986",1.57,33,3.9,60,3.0,18,75,0.5
1b38a2b897f6209c,Felipe Silva,,8,2,0,182.88,70.31,195.58,Orthodox,"May 08, 1984",5.4,50,1.8,59,1.0,100,71,0.0
84ac950d4c1722dd,Duane Ludwig,Bang,21,14,0,177.8,77.11,177.8,Orthodox,"Aug 04, 1978",4.62,44,3.05,57,0.43,25,59,0.1
429e7d3725852ce9,Royce Gracie,,15,2,3,185.42,79.38,,Southpaw,"Dec 12, 1966",0.88,41,1.13,37,0.0,0,66,0.8
65cdf4ec31143d86,Vinicius Salvador,,14,7,0,170.18,61.23,177.8,Southpaw,"Jul 24, 1996",5.48,43,6.5,48,0.36,11,86,0.0
85d905f7c4f5a1af,Murilo Bustamante,,15,8,1,187.96,83.01,,Orthodox,"Jul 30, 1966",1.33,32,1.9,60,2.46,33,54,1.2
feaf00f3373435d6,Chris Gruetzemacher,Gritz,15,5,0,172.72,70.31,172.72,Orthodox,"Jun 16, 1986",6.18,57,4.96,52,0.21,50,65,0.0
d90b630e0561818b,Gan McGee,The Giant,13,5,0,208.28,120.2,,Orthodox,"Nov 20, 1976",2.2,29,2.31,59,0.65,25,83,0.0
d1941565abf50b16,Jim Miller,A-10,38,19,0,172.72,70.31,180.34,Southpaw,"Aug 30, 1983",2.92,42,3.44,56,1.5,45,48,1.7
3ba3b5cc94498437,Johnny Rees,The Hater Hurter,13,5,0,182.88,77.11,,Orthodox,"Oct 21, 1982",3.29,64,0.84,47,1.15,25,50,0.0
07225ba28ae309b6,Charles Oliveira,Do Bronxs,35,11,0,177.8,70.31,187.96,Orthodox,"Oct 17, 1989",3.41,55,3.26,48,2.23,39,56,2.6
91181b29be041f1c,Greg Stott,Ranger,0,1,0,170.18,99.79,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0
914a897455693650,Carl Deaton,The Anishinaabe Kid,17,7,0,170.18,70.31,175.26,Orthodox,"Nov 24, 1989",1.53,31,1.85,61,0.0,0,50,0.0
6d4b63c767106d3a,Vicente Luque,The Silent Assassin,23,11,1,180.34,77.11,190.5,Orthodox,"Nov 27, 1991",5.02,51,5.25,52,0.97,51,61,0.7
9f7787e56a6bc0f4,Sako Chivitchian,,8,1,0,180.34,70.31,,Orthodox,"Mar 11, 1984",2.4,27,4.8,46,0.0,0,100,0.0
040a74bb0a465c54,Arnold Allen,Almighty,20,3,0,172.72,65.77,177.8,Southpaw,"Jan 22, 1994",3.45,41,2.88,61,0.93,47,75,0.3
0f6528b461e47462,Joao Roque,,7,2,4,167.64,70.31,,Orthodox,"Jul 22, 1971",0.0,0,0.0,0,0.0,0,0,0.0
ee457ef1e1c326c1,Ben Earwood,,12,3,0,172.72,77.11,,Orthodox,,0.5,55,0.2,33,3.0,100,0,0.0
6d48a2df51749d91,Antonio Trocoli,Malvado,12,5,0,198.12,83.91,200.66,Orthodox,"Dec 06, 1990",1.29,50,5.79,23,0.84,11,50,0.8
b96619b3acd7d9da,Miesha Tate,Cupcake,20,10,0,167.64,61.23,165.1,Orthodox,"Aug 18, 1986",2.62,44,3.05,51,1.97,30,56,1.2
d7c3816669784109,Karolina Kowalkiewicz,,16,9,0,160.02,52.16,162.56,Orthodox,"Oct 15, 1985",5.54,43,5.51,57,0.31,22,74,0.2
c2a670b22d2e196f,Aleksa Camur,,6,3,0,185.42,92.99,187.96,Orthodox,"Sep 25, 1995",4.73,57,4.26,54,0.46,22,50,0.0
83b00f7597e5ac83,Juan Adams,The Kraken,5,3,0,195.58,120.2,203.2,Orthodox,"Jan 16, 1992",7.09,55,4.06,34,0.91,66,57,0.0
18e8b7070228e728,Darrell Horcher,The Saint,13,4,0,177.8,70.31,177.8,Southpaw,"Jul 28, 1987",2.05,44,4.21,39,0.35,50,47,0.7
2fc7e9701642ca38,Matthew Lopez,,10,4,0,170.18,61.23,175.26,Southpaw,"Jan 21, 1987",3.13,50,3.73,55,3.32,60,71,1.3
326a001926ffb7ec,Darian Weeks,,5,3,0,180.34,77.11,182.88,Orthodox,"Nov 23, 1993",4.49,51,4.56,51,2.0,30,100,0.0
dc7927cd622676a7,Victor Altamirano,El Magnifico,12,5,0,172.72,56.7,177.8,Switch,"Jan 23, 1991",4.58,53,3.82,53,2.88,38,63,0.0
e51ee8ded927fc51,Chris de la Rocha,,5,3,0,190.5,113.4,203.2,Orthodox,"May 15, 1979",4.08,45,6.37,43,2.02,30,33,1.0
7772b283d288dbe2,Guram Kutateladze,Georgian Viking,13,5,0,180.34,70.31,182.88,Orthodox,"Jan 08, 1992",3.53,45,4.22,54,0.61,15,75,0.0
01d2ed8c502e3828,Caros Fodor,The Future,11,6,0,175.26,70.31,187.96,Orthodox,"Jan 07, 1984",2.76,54,2.83,54,2.1,25,50,0.0
9199e0735b83dd32,Andy Anderson,The Hammer,0,1,0,167.64,108.86,,,"Jul 16, 1974",0.0,0,0.0,0,0.0,0,0,0.0
17923f676f100e16,Tallison Teixeira,Xicao,8,1,0,200.66,117.03,210.82,Orthodox,"Dec 07, 1999",12.83,59,8.98,56,0.0,0,0,0.0
2296125b6c362355,Wulijiburen,Beast Master,20,9,0,175.26,61.23,175.26,Orthodox,"Mar 01, 1989",1.61,42,3.02,56,3.28,42,77,0.4
3fed746acfd026dd,Todd Butler,,1,4,0,185.42,90.72,,Southpaw,,0.0,0,0.0,0,0.0,0,0,0.0
b19fc66613dc75b9,Chris Brennan,The Westside Strangler,21,13,1,172.72,77.11,,Orthodox,"Oct 12, 1971",0.6,40,0.97,50,0.0,0,25,2.1
40093d1d2d78394e,Charles Rosa,Boston Strong,14,8,0,175.26,65.77,175.26,Switch,"Aug 24, 1986",3.08,36,3.86,47,1.67,35,38,1.0
c1085e1701b13eca,Joe Pyfer,Bodybagz,14,3,0,187.96,83.91,190.5,Orthodox,"Sep 17, 1996",3.74,43,3.2,54,1.35,42,60,0.7
15ec018d144710db,Nathan Coy,Soulforce,15,7,0,177.8,77.11,175.26,Southpaw,"Jul 24, 1978",3.88,52,2.4,61,3.17,47,50,0.0
03f982ca3735070c,Walt Harris,The Big Ticket,13,10,0,195.58,113.4,195.58,Southpaw,"Jun 10, 1983",3.05,39,3.33,54,0.29,28,70,0.1
8e893f269d5696b2,Tyler Toner,,15,7,0,172.72,65.77,177.8,Orthodox,"Mar 31, 1983",2.95,52,2.13,62,0.0,0,54,0.4
49f4b511932f71e9,David Michaud,BullDawg,11,3,0,175.26,70.31,,Orthodox,"Nov 10, 1988",3.25,43,4.45,54,2.53,58,77,0.7
26b63bc5c0c1f65d,Alex Chambers,Astro Girl,5,5,0,160.02,52.16,160.02,Southpaw,"Oct 25, 1978",2.97,54,5.1,50,2.31,41,53,1.0
de45aaae23dfa392,Christos Giagos,The Spartan,20,12,0,177.8,70.31,180.34,Orthodox,"Jan 23, 1990",3.03,41,3.21,50,2.84,36,52,0.4
8e1f36476ef02a6a,Jennifer Maia,,21,10,1,162.56,56.7,162.56,Orthodox,"Oct 06, 1988",4.35,38,4.52,55,0.42,27,58,0.1
2924886ee9c4c527,Thiago Silva,,19,6,0,187.96,92.99,187.96,Orthodox,"Nov 12, 1982",3.92,50,2.55,67,1.03,47,70,0.7
9673a497a9da119a,Polyana Viana,Dama de Ferro,13,8,0,165.1,52.16,170.18,Orthodox,"Jun 14, 1992",2.74,40,2.5,53,0.75,33,35,1.7
a2ea77e974c5889f,Carlos Felipe,Boi,11,2,0,182.88,111.13,190.5,Orthodox,"Jan 12, 1995",4.88,45,5.6,50,0.0,0,72,0.0
9b68bf67c5695185,Todd Brown,Bulldog,16,4,0,180.34,92.99,,Orthodox,"Dec 13, 1976",2.15,45,3.85,48,0.0,0,50,0.0
1eacf73d6a0055dc,Cheick Kongo,,27,10,2,193.04,108.86,208.28,Orthodox,"May 17, 1975",3.33,56,1.28,54,2.3,56,52,0.2
7bd94b60d7521e4a,John Albert,Prince,6,5,0,172.72,61.23,172.72,Orthodox,"Oct 13, 1986",3.05,49,2.82,35,0.0,0,50,6.1
6bb1d2b714d4b3bc,Joey Gilbert,,2,3,0,180.34,70.31,,Orthodox,"Jun 05, 1976",0.61,42,4.44,31,0.0,0,0,0.0
17e97649403ba428,Joshua Van,The Fearless,15,2,0,165.1,56.7,165.1,Orthodox,"Oct 10, 2001",8.86,56,6.36,57,0.85,63,81,0.0
511e82663651438d,Michael Johnson,The Menace,25,19,0,177.8,70.31,185.42,Southpaw,"Jun 04, 1986",4.28,39,3.79,58,0.58,38,81,0.0
4c7781da8c6cae93,Ryan LaFlare,,14,3,0,185.42,77.11,187.96,Southpaw,"Oct 01, 1983",2.89,40,1.86,63,2.13,44,58,0.2
31d7446b184e3305,Magomed Mustafaev,The Sniper,14,4,0,172.72,70.31,180.34,Orthodox,"Aug 02, 1988",2.59,58,2.68,41,3.31,50,23,0.4
0b5b6876c2a4723f,Steve Steinbeiss,The Hooligan,9,4,0,190.5,83.91,190.5,Orthodox,"May 05, 1981",3.92,55,1.86,49,0.44,50,58,0.0
98215d037be5bcb7,Cynthia Calvillo,,9,6,1,162.56,52.16,162.56,Orthodox,"Jul 13, 1987",4.41,38,4.12,64,1.8,44,77,0.8
b93c06d09d1c4ac0,Steven Peterson,Ocho,19,11,0,177.8,65.77,177.8,Orthodox,"May 29, 1990",4.76,40,5.94,53,1.42,26,64,0.7
e4ba58725825412d,Dan Argueta,The Determined,9,3,0,170.18,61.23,172.72,Southpaw,"Aug 13, 1993",2.48,43,3.44,50,4.36,35,55,1.4
bad28b7b34f334de,Tony Halme,,0,4,0,190.5,136.08,,Orthodox,"Jan 06, 1963",0.0,0,0.0,0,0.0,0,0,0.0
b76c6268dc1d3c05,Danielle Taylor,Dynamite,9,4,0,152.4,52.16,152.4,Orthodox,"Oct 25, 1989",2.75,29,3.31,71,0.2,20,70,0.2
19db7ac26308178f,Ivan Jorge,Batman,27,7,0,175.26,70.31,185.42,Orthodox,"Nov 07, 1980",3.41,49,2.91,59,1.56,16,75,0.6
ec13c393d029297d,Kaue Fernandes,,10,2,0,175.26,70.31,185.42,Orthodox,"Mar 17, 1995",4.0,54,1.32,61,1.3,100,76,0.0
1971869b7e054261,Mike de la Torre,El Cucuy,14,7,0,180.34,65.77,180.34,Orthodox,"Sep 22, 1986",3.21,39,4.75,51,0.36,16,83,0.0
f1f37d667bcd0d27,Willamy Freire,Chiquerim,26,6,0,172.72,70.31,,Orthodox,"Jul 28, 1987",1.53,37,0.93,62,0.5,100,73,0.0
7e69a4b0961aa555,Brad Blackburn,Bad Brad,18,13,1,177.8,77.11,185.42,Orthodox,"May 25, 1977",4.55,35,3.59,65,0.93,50,76,0.7
a08ddd04eaffd81d,Mariya Agapova,Money Mashka,10,5,0,167.64,56.7,172.72,Southpaw,"Apr 07, 1997",4.43,54,3.62,52,0.55,66,45,0.8
6d68c1afe954f121,Ode Osbourne,The Jamaican Sensation,13,9,0,170.18,56.7,185.42,Southpaw,"Jan 09, 1992",3.07,41,3.43,47,1.09,30,66,0.5
c6da1c24fe473418,Julian Sanchez,,0,1,0,190.5,136.08,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
a4dc47001f202bcd,Rodrigo de Lima,Monstro,8,3,1,170.18,70.31,,Orthodox,"Mar 12, 1991",1.29,33,5.5,32,2.66,36,0,1.3
960d6cae8879ba2b,Robert Peralta,Problems,18,8,0,172.72,65.77,180.34,Orthodox,"Mar 14, 1986",3.76,44,2.97,53,0.59,66,65,0.0
182f2b78582de3d8,Marcus LeVesseur,The Prospect,22,7,0,175.26,70.31,177.8,Southpaw,"Jul 17, 1982",2.55,64,3.7,37,3.89,36,83,0.6
633a45d131192ffe,Kajan Johnson,Ragin',23,13,1,180.34,70.31,190.5,Orthodox,"Apr 21, 1984",2.47,42,1.59,64,1.54,37,62,0.2
6ef65b6a152e49d5,Philip De Fries,,12,6,0,195.58,113.4,200.66,Orthodox,"Apr 21, 1986",2.3,47,3.0,37,3.29,42,100,0.6
79cb2a690b9ba5e8,Zarrukh Adashev,The Lion,4,4,0,165.1,56.7,165.1,Southpaw,"Jul 29, 1992",3.65,40,3.04,64,0.0,0,100,0.5
c0ac37a4a1133da9,Marcus McGhee,The Maniac,10,2,0,172.72,61.23,175.26,Orthodox,"May 07, 1990",5.5,45,3.64,57,0.31,14,90,0.3
312f47c3d2f83ffa,Houston Dorr,,1,2,0,185.42,95.25,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
850266b3dc4e506e,Daniel Marcos,Soncora,17,1,0,170.18,61.23,175.26,Orthodox,"Mar 07, 1993",5.11,53,3.88,61,0.99,46,84,0.0
83b743fedde154fb,Joe Son,,0,4,0,162.56,107.05,,Orthodox,"Nov 22, 1970",0.0,0,0.0,0,0.0,0,0,0.0
fccf811c1e8b01c7,Andrew Sanchez,El Dirte,13,7,0,185.42,83.91,187.96,Orthodox,"Apr 08, 1988",4.3,43,5.1,50,2.55,36,100,0.0
0ee783aa00e468f0,Vitor Belfort,The Phenom,26,14,0,182.88,83.91,187.96,Southpaw,"Apr 01, 1977",1.59,46,2.83,50,1.02,60,53,0.6
9e50097a89442158,Mickey Gall,,7,7,0,187.96,77.11,187.96,Switch,"Jan 22, 1992",3.5,49,4.72,49,1.15,32,37,1.6
3be081c29bf734d9,Takanori Gomi,The Fireball Kid,35,14,0,170.18,70.31,177.8,Southpaw,"Sep 22, 1978",3.81,41,3.52,60,1.23,65,63,0.8
08a7080ff5904661,Rafael Carino,,2,1,1,203.2,111.13,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
75e0d3cc2262b732,Shane Roller,,11,7,0,177.8,70.31,182.88,Orthodox,"Jul 14, 1979",2.04,34,2.65,60,2.46,33,42,1.9
edad57b3dddf2168,Jared Papazian,The Jackhammer,20,13,0,172.72,61.23,170.18,Southpaw,"Feb 01, 1988",3.33,39,3.81,44,0.0,0,50,0.0
a4a80dd7336ffd59,Melissa Gatto,,9,2,2,165.1,61.23,175.26,Orthodox,"May 02, 1996",3.78,49,2.84,54,1.47,28,63,0.5
738acab0c6934dd8,Dmitri Stepanov,,0,1,0,190.5,98.43,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
48d1f690b763934c,Chael Sonnen,,29,15,1,185.42,92.99,185.42,Southpaw,"Apr 03, 1977",3.08,43,1.1,62,3.81,59,66,0.4
d3f5d33d61cd00c9,Norma Dumont,The Immortal,12,2,0,170.18,61.23,170.18,Orthodox,"Oct 01, 1990",3.86,50,2.16,65,1.72,56,72,0.0
203c957eac95dd87,Hyun Gyu Lim,The Ace,13,7,1,190.5,77.11,195.58,Orthodox,"Jan 16, 1985",4.45,41,5.07,51,0.23,100,73,0.2
35b3772629e27a49,Kevin Croom,Crash,21,15,0,180.34,61.23,185.42,Orthodox,"Jul 15, 1987",2.65,34,3.1,41,0.48,5,30,0.5
65578a75fa7900e3,Uriah Hall,Prime Time,18,11,0,182.88,83.91,200.66,Orthodox,"Jul 31, 1984",3.23,48,3.85,54,0.54,38,64,0.1
a0f0004aadf10b71,Alexandre Pantoja,The Cannibal,30,5,0,165.1,56.7,170.18,Orthodox,"Apr 16, 1990",4.36,50,3.88,49,2.8,47,69,1.0
3c241737a6069b9f,Denis Kang,,35,16,2,180.34,83.91,195.58,Orthodox,"Sep 17, 1977",2.27,35,1.65,67,2.51,65,38,1.2
436f970c9ea9169c,Gabriel Benitez,Moggly,23,13,0,172.72,70.31,180.34,Southpaw,"Jun 15, 1988",5.26,41,4.49,63,0.22,50,55,0.9
4bcb6eb12b4ad4aa,Vitor Miranda,Lex Luthor,12,5,0,185.42,83.91,195.58,Orthodox,"Mar 10, 1979",2.98,45,2.95,58,0.95,55,50,0.2
94527830000ab715,Rani Yahya,,28,12,1,167.64,61.23,170.18,Orthodox,"Sep 12, 1984",1.71,38,2.08,50,2.73,30,29,1.8
579fcdfcabd23a7b,Brian Stann,All American,12,6,0,185.42,92.99,187.96,Orthodox,"Sep 24, 1980",3.28,42,2.65,59,0.12,12,60,0.3
ec18eb918121787c,Kazula Vargas,,12,5,0,172.72,70.31,180.34,Southpaw,"Aug 15, 1985",3.65,53,1.77,57,0.4,25,30,0.4
b4bc2e3353a770b5,Ian Freeman,The Machine,20,7,1,180.34,102.06,,Orthodox,"Nov 10, 1966",2.54,48,3.11,44,1.44,40,80,0.7
304a21d0595e1a08,Justin Jaynes,The Guitar Hero,16,8,0,170.18,65.77,172.72,Orthodox,"Aug 10, 1989",3.34,44,5.33,62,0.75,40,20,1.1
523fa774700d7d3f,Court McGee,The Crusher,23,14,0,180.34,77.11,190.5,Orthodox,"Dec 12, 1984",4.5,36,3.65,60,1.78,24,70,0.5
8c57c7b8c3bab0eb,Nicolae Negumereanu,,13,2,0,182.88,92.99,198.12,Orthodox,"Sep 04, 1994",3.58,41,5.56,39,1.02,28,62,0.0
05339613bf8e9808,Rob Font,,22,8,0,172.72,61.23,180.34,Orthodox,"Jun 25, 1987",5.49,46,3.67,57,0.79,34,42,0.4
1338e2c7480bdf9e,Israel Adesanya,The Last Stylebender,24,5,0,193.04,83.91,203.2,Switch,"Jul 22, 1989",4.02,48,3.2,55,0.05,11,76,0.1
f1b2a4365799c48b,Christian Wellisch,The Hungarian Nightmare,8,5,0,187.96,106.14,195.58,Orthodox,"Sep 13, 1975",3.12,27,3.04,56,1.22,42,45,1.2
0ff11cc094e887bc,Cain Velasquez,,14,3,0,185.42,108.86,195.58,Orthodox,"Jul 28, 1982",6.37,57,2.33,57,5.13,45,85,0.4
ffc088e64fab57e9,Quinton Jackson,Rampage,37,12,0,185.42,92.99,185.42,Orthodox,"Jun 20, 1978",3.25,54,2.51,55,1.52,56,73,0.1
f748267c4ab6c127,Rhys McKee,Skeletor,14,6,1,187.96,77.11,198.12,Orthodox,"Sep 10, 1995",5.16,44,7.92,46,0.0,0,41,0.0
361d49960a196976,Daniel Pineda,The Pit,28,17,0,170.18,65.77,175.26,Orthodox,"Aug 06, 1985",2.85,49,3.26,45,1.42,24,54,1.5
e18a19001a3f7c7d,Alptekin Ozkilic,The Turkish Delight,9,5,0,165.1,56.7,165.1,Orthodox,"Mar 27, 1986",3.81,32,5.72,59,4.21,58,75,0.0
22edaf53ad59a967,Daniel Roberts,Ninja,15,7,0,177.8,77.11,187.96,Southpaw,"Aug 05, 1980",0.73,20,2.27,46,2.46,44,40,2.5
5866fc86183a9fb8,Erick Silva,,19,9,0,182.88,77.11,187.96,Orthodox,"Jun 21, 1984",2.5,48,4.18,49,0.85,35,56,1.4
e0f7c4f3f67bc808,Wes Sims,The Project,24,14,1,208.28,117.93,,Orthodox,"Aug 04, 1979",0.98,51,2.95,37,0.0,0,40,2.3
7d5b12de1625984e,Scott Baker,,1,1,0,182.88,95.25,,,,0.0,0,0.0,0,0.0,0,0,0.0
d468288756ae3982,Renato Sobral,Babalu,37,11,0,185.42,92.99,190.5,Orthodox,"Sep 07, 1975",2.23,45,1.53,57,2.48,42,65,2.6
d6285cba1d1052e0,Bojan Mihajlovic,,10,6,0,180.34,92.99,185.42,Orthodox,"Mar 30, 1980",1.23,35,5.95,47,0.0,0,33,0.0
ac5a7400da3a9a41,Elias Garcia,,6,2,0,165.1,56.7,170.18,Southpaw,"Sep 13, 1992",1.59,27,5.05,50,0.68,14,33,1.4
d43a048a880efdff,Chris Leben,The Crippler,22,11,0,180.34,83.91,185.42,Southpaw,"Jul 21, 1980",2.87,42,2.87,52,1.14,41,53,0.8
1c061eb6e29eaa0a,Bob Cook,Crazy,5,0,0,175.26,77.11,,Orthodox,,0.0,0,0.0,0,0.0,0,0,0.0
0c258d1d8e16e5f1,Kevin Natividad,Quicksand,9,4,0,167.64,61.23,177.8,Orthodox,"Apr 02, 1993",2.68,34,4.29,47,3.66,50,83,0.0
a6fd2173d5e2d7f0,Jason Day,Dooms,19,12,0,182.88,83.91,182.88,Orthodox,"May 19, 1981",3.61,54,3.46,47,1.13,100,0,0.0
